,dataset,encoding,layer_type,layer_types,alpha,eps,test_mean,test_ci,val_mean,val_ci,train_mean,train_ci,energy_mean,energy_ci,last_layer_fa,run_duration
0,mutag,LDP,GCN,,0.1,0.001,69.57446808510636,0.034596555956047395,78.51063829787233,0.05848548782477844,76.48936170212767,0.018899079141448887,0.0,0.0,False,745.7090468406677
0,mutag,LDP,GCN,,0.1,0.001,69.57446808510636,0.034596555956047395,78.51063829787233,0.05848548782477844,76.48936170212767,0.018899079141448887,0.0,0.0,False,745.7090468406677
1,enzymes,LDP,GCN,,0.1,0.001,26.599999999999994,0.06041191935371694,30.933333333333334,0.05984275691807284,40.13333333333334,0.11177835210808933,0.0,0.0,False,4201.626709699631
0,mutag,LDP,GCN,,0.1,0.001,69.57446808510636,0.034596555956047395,78.51063829787233,0.05848548782477844,76.48936170212767,0.018899079141448887,0.0,0.0,False,745.7090468406677
1,enzymes,LDP,GCN,,0.1,0.001,26.599999999999994,0.06041191935371694,30.933333333333334,0.05984275691807284,40.13333333333334,0.11177835210808933,0.0,0.0,False,4201.626709699631
2,proteins,LDP,GCN,,0.1,0.001,71.97132616487455,0.014507940519768898,72.73381294964028,0.014560127356170948,73.16546762589928,0.01862739836855512,0.0,0.0,False,4642.696010828018
